Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
1987,11,22,7,707,700,819,803,DL,172,NA,72,63,NA,16,7,SFO,LAX,337
1987,11,23,1,700,700,818,803,DL,172,NA,78,63,NA,15,0,SFO,LAX,337
1987,11,24,2,700,700,812,803,DL,172,NA,72,63,NA,9,0,SFO,LAX,337
1987,11,25,3,710,700,814,803,DL,172,NA,64,63,NA,11,10,SFO,LAX,337
1987,11,26,4,706,700,809,803,DL,172,NA,63,63,NA,6,6,SFO,LAX,337
1987,11,27,5,700,700,805,803,DL,172,NA,65,63,NA,2,0,SFO,LAX,337
1987,11,28,6,700,700,807,803,DL,172,NA,67,63,NA,4,0,SFO,LAX,337
1987,11,29,7,700,700,757,803,DL,172,NA,57,63,NA,-6,0,SFO,LAX,337
1987,11,30,1,700,700,808,803,DL,172,NA,68,63,NA,5,0,SFO,LAX,337
1987,11,1,7,730,730,903,911,DL,176,NA,93,101,NA,-8,0,FLL,ATL,581
1987,11,2,1,730,730,903,911,DL,176,NA,93,101,NA,-8,0,FLL,ATL,581
1987,11,3,2,730,730,911,911,DL,176,NA,101,101,NA,0,0,FLL,ATL,581
1987,11,4,3,736,730,907,911,DL,176,NA,91,101,NA,-4,6,FLL,ATL,581
1987,11,5,4,730,730,905,911,DL,176,NA,95,101,NA,-6,0,FLL,ATL,581
1987,11,6,5,730,730,858,911,DL,176,NA,88,101,NA,-13,0,FLL,ATL,581
1987,11,7,6,730,730,909,911,DL,176,NA,99,101,NA,-2,0,FLL,ATL,581
1987,11,8,7,730,730,909,911,DL,176,NA,99,101,NA,-2,0,FLL,ATL,581
1987,11,9,1,730,730,914,911,DL,176,NA,104,101,NA,3,0,FLL,ATL,581
1987,11,10,2,730,730,909,911,DL,176,NA,99,101,NA,-2,0,FLL,ATL,581
1987,11,11,3,730,730,906,911,DL,176,NA,96,101,NA,-5,0,FLL,ATL,581
1987,11,12,4,730,730,908,911,DL,176,NA,98,101,NA,-3,0,FLL,ATL,581
1987,11,13,5,730,730,908,911,DL,176,NA,98,101,NA,-3,0,FLL,ATL,581
1987,11,14,6,730,730,910,911,DL,176,NA,100,101,NA,-1,0,FLL,ATL,581
1987,11,15,7,730,730,905,911,DL,176,NA,95,101,NA,-6,0,FLL,ATL,581
1987,11,16,1,730,730,911,911,DL,176,NA,101,101,NA,0,0,FLL,ATL,581
1987,11,17,2,735,730,922,911,DL,176,NA,107,101,NA,11,5,FLL,ATL,581
1987,11,18,3,730,730,910,911,DL,176,NA,100,101,NA,-1,0,FLL,ATL,581
1987,11,19,4,730,730,910,911,DL,176,NA,100,101,NA,-1,0,FLL,ATL,581
1987,11,21,6,730,730,912,911,DL,176,NA,102,101,NA,1,0,FLL,ATL,581
1987,11,22,7,730,730,907,911,DL,176,NA,97,101,NA,-4,0,FLL,ATL,581
1987,11,23,1,730,730,905,911,DL,176,NA,95,101,NA,-6,0,FLL,ATL,581
1987,11,24,2,730,730,910,911,DL,176,NA,100,101,NA,-1,0,FLL,ATL,581
1987,11,25,3,736,730,919,911,DL,176,NA,103,101,NA,8,6,FLL,ATL,581
1987,11,26,4,730,730,912,911,DL,176,NA,102,101,NA,1,0,FLL,ATL,581
1987,11,27,5,730,730,910,911,DL,176,NA,100,101,NA,-1,0,FLL,ATL,581
1987,11,28,6,730,730,923,911,DL,176,NA,113,101,NA,12,0,FLL,ATL,581
1987,11,29,7,738,730,910,911,DL,176,NA,92,101,NA,-1,8,FLL,ATL,581
1987,11,30,1,745,730,926,911,DL,176,NA,101,101,NA,15,15,FLL,ATL,581
1987,11,1,7,1908,1835,2150,2120,DL,177,NA,102,105,NA,30,33,ORD,ATL,606
1987,11,2,1,1835,1835,2120,2120,DL,177,NA,105,105,NA,0,0,ORD,ATL,606
1987,11,3,2,1835,1835,2119,2120,DL,177,NA,104,105,NA,-1,0,ORD,ATL,606
1987,11,4,3,1835,1835,2115,2120,DL,177,NA,100,105,NA,-5,0,ORD,ATL,606
1987,11,5,4,1906,1835,2147,2120,DL,177,NA,101,105,NA,27,31,ORD,ATL,606
1987,11,6,5,1855,1835,2129,2120,DL,177,NA,94,105,NA,9,20,ORD,ATL,606
1987,11,7,6,1843,1835,2124,2120,DL,177,NA,101,105,NA,4,8,ORD,ATL,606
1987,11,8,7,1900,1835,2149,2120,DL,177,NA,109,105,NA,29,25,ORD,ATL,606
1987,11,9,1,1835,1835,2123,2120,DL,177,NA,108,105,NA,3,0,ORD,ATL,606
1987,11,10,2,1835,1835,2111,2120,DL,177,NA,96,105,NA,-9,0,ORD,ATL,606
1987,11,11,3,1843,1835,2126,2120,DL,177,NA,103,105,NA,6,8,ORD,ATL,606
1987,11,12,4,1846,1835,2120,2120,DL,177,NA,94,105,NA,0,11,ORD,ATL,606
1987,11,13,5,1840,1835,2120,2120,DL,177,NA,100,105,NA,0,5,ORD,ATL,606
1987,11,14,6,1835,1835,2110,2120,DL,177,NA,95,105,NA,-10,0,ORD,ATL,606
1987,11,15,7,1914,1835,2154,2120,DL,177,NA,100,105,NA,34,39,ORD,ATL,606
1987,11,16,1,1900,1835,2200,2120,DL,177,NA,120,105,NA,40,25,ORD,ATL,606
1987,11,17,2,1854,1835,2147,2120,DL,177,NA,113,105,NA,27,19,ORD,ATL,606
1987,11,18,3,1835,1835,2111,2120,DL,177,NA,96,105,NA,-9,0,ORD,ATL,606
1987,11,19,4,1837,1835,2121,2120,DL,177,NA,104,105,NA,1,2,ORD,ATL,606
1987,11,20,5,1905,1835,2136,2120,DL,177,NA,91,105,NA,16,30,ORD,ATL,606
1987,11,21,6,1835,1835,2113,2120,DL,177,NA,98,105,NA,-7,0,ORD,ATL,606
1987,11,22,7,1839,1835,2118,2120,DL,177,NA,99,105,NA,-2,4,ORD,ATL,606
1987,11,23,1,1835,1835,2110,2120,DL,177,NA,95,105,NA,-10,0,ORD,ATL,606
1987,11,24,2,1843,1835,2133,2120,DL,177,NA,110,105,NA,13,8,ORD,ATL,606
1987,11,25,3,1913,1835,2214,2120,DL,177,NA,121,105,NA,54,38,ORD,ATL,606
1987,11,26,4,1835,1835,2115,2120,DL,177,NA,100,105,NA,-5,0,ORD,ATL,606
1987,11,27,5,1835,1835,2118,2120,DL,177,NA,103,105,NA,-2,0,ORD,ATL,606
1987,11,28,6,1835,1835,2125,2120,DL,177,NA,110,105,NA,5,0,ORD,ATL,606
1987,11,29,7,1847,1835,2128,2120,DL,177,NA,101,105,NA,8,12,ORD,ATL,606
1987,11,30,1,1905,1835,2200,2120,DL,177,NA,115,105,NA,40,30,ORD,ATL,606
1987,11,1,7,1902,1855,2106,2059,DL,178,NA,124,124,NA,7,7,ATL,LGA,761
1987,11,2,1,1859,1855,2115,2059,DL,178,NA,136,124,NA,16,4,ATL,LGA,761
1987,11,3,2,1855,1855,2107,2059,DL,178,NA,132,124,NA,8,0,ATL,LGA,761
1987,11,4,3,1858,1855,2054,2059,DL,178,NA,116,124,NA,-5,3,ATL,LGA,761
1987,11,5,4,1908,1855,2110,2059,DL,178,NA,122,124,NA,11,13,ATL,LGA,761
1987,11,6,5,1858,1855,2101,2059,DL,178,NA,123,124,NA,2,3,ATL,LGA,761
1987,11,7,6,1855,1855,2049,2059,DL,178,NA,114,124,NA,-10,0,ATL,LGA,761
1987,11,8,7,1902,1855,2054,2059,DL,178,NA,112,124,NA,-5,7,ATL,LGA,761
1987,11,9,1,1859,1855,2049,2059,DL,178,NA,110,124,NA,-10,4,ATL,LGA,761
1987,11,10,2,2001,1855,2209,2059,DL,178,NA,128,124,NA,70,66,ATL,LGA,761
1987,11,11,3,1941,1855,2154,2059,DL,178,NA,133,124,NA,55,46,ATL,LGA,761
1987,11,12,4,1902,1855,2121,2059,DL,178,NA,139,124,NA,22,7,ATL,LGA,761
1987,11,13,5,1901,1855,2105,2059,DL,178,NA,124,124,NA,6,6,ATL,LGA,761
1987,11,14,6,1855,1855,2058,2059,DL,178,NA,123,124,NA,-1,0,ATL,LGA,761
1987,11,15,7,1911,1855,2113,2059,DL,178,NA,122,124,NA,14,16,ATL,LGA,761
1987,11,16,1,1902,1855,2109,2059,DL,178,NA,127,124,NA,10,7,ATL,LGA,761
1987,11,17,2,1900,1855,2055,2059,DL,178,NA,115,124,NA,-4,5,ATL,LGA,761
1987,11,18,3,1902,1855,2059,2059,DL,178,NA,117,124,NA,0,7,ATL,LGA,761
1987,11,19,4,1902,1855,2054,2059,DL,178,NA,112,124,NA,-5,7,ATL,LGA,761
1987,11,20,5,1855,1855,2052,2059,DL,178,NA,117,124,NA,-7,0,ATL,LGA,761
1987,11,21,6,1855,1855,2104,2059,DL,178,NA,129,124,NA,5,0,ATL,LGA,761
1987,11,22,7,1858,1855,2052,2059,DL,178,NA,114,124,NA,-7,3,ATL,LGA,761
1987,11,23,1,1855,1855,2058,2059,DL,178,NA,123,124,NA,-1,0,ATL,LGA,761
1987,11,24,2,1908,1855,2107,2059,DL,178,NA,119,124,NA,8,13,ATL,LGA,761
1987,11,25,3,1903,1855,2051,2059,DL,178,NA,108,124,NA,-8,8,ATL,LGA,761
1987,11,26,4,1855,1855,2048,2059,DL,178,NA,113,124,NA,-11,0,ATL,LGA,761
1987,11,27,5,1855,1855,2041,2059,DL,178,NA,106,124,NA,-18,0,ATL,LGA,761
1987,11,28,6,1912,1855,2115,2059,DL,178,NA,123,124,NA,16,17,ATL,LGA,761
1987,11,29,7,1910,1855,2225,2059,DL,178,NA,195,124,NA,86,15,ATL,LGA,761
1987,11,30,1,1905,1855,2105,2059,DL,178,NA,120,124,NA,6,10,ATL,LGA,761
1987,11,1,7,1530,1520,1629,1615,DL,179,NA,179,175,NA,14,10,DFW,LAX,1235
1987,11,2,1,1520,1520,1617,1615,DL,179,NA,177,175,NA,2,0,DFW,LAX,1235
1987,11,3,2,1530,1520,1623,1615,DL,179,NA,173,175,NA,8,10,DFW,LAX,1235
1987,11,4,3,1527,1520,1624,1615,DL,179,NA,177,175,NA,9,7,DFW,LAX,1235
1987,11,6,5,1540,1520,1631,1615,DL,179,NA,171,175,NA,16,20,DFW,LAX,1235
1987,11,7,6,1533,1520,1638,1615,DL,179,NA,185,175,NA,23,13,DFW,LAX,1235
1987,11,8,7,1707,1520,1804,1615,DL,179,NA,177,175,NA,109,107,DFW,LAX,1235
1987,11,9,1,1530,1520,1619,1615,DL,179,NA,169,175,NA,4,10,DFW,LAX,1235
1987,11,10,2,1535,1520,1625,1615,DL,179,NA,170,175,NA,10,15,DFW,LAX,1235
1987,11,11,3,1535,1520,1627,1615,DL,179,NA,172,175,NA,12,15,DFW,LAX,1235
1987,11,12,4,1558,1520,1653,1615,DL,179,NA,175,175,NA,38,38,DFW,LAX,1235
1987,11,13,5,1610,1520,1712,1615,DL,179,NA,182,175,NA,57,50,DFW,LAX,1235
1987,11,14,6,1540,1520,1652,1615,DL,179,NA,192,175,NA,37,20,DFW,LAX,1235
1987,11,15,7,1640,1520,1815,1615,DL,179,NA,215,175,NA,120,80,DFW,LAX,1235
1987,11,16,1,1541,1520,1638,1615,DL,179,NA,177,175,NA,23,21,DFW,LAX,1235
1987,11,18,3,1549,1520,1632,1615,DL,179,NA,163,175,NA,17,29,DFW,LAX,1235
1987,11,19,4,1530,1520,1619,1615,DL,179,NA,169,175,NA,4,10,DFW,LAX,1235
1987,11,20,5,1641,1520,1728,1615,DL,179,NA,167,175,NA,73,81,DFW,LAX,1235
1987,11,21,6,1559,1520,1714,1615,DL,179,NA,195,175,NA,59,39,DFW,LAX,1235
1987,11,22,7,1520,1520,1627,1615,DL,179,NA,187,175,NA,12,0,DFW,LAX,1235
1987,11,23,1,1526,1520,1628,1615,DL,179,NA,182,175,NA,13,6,DFW,LAX,1235
1987,11,24,2,1526,1520,1633,1615,DL,179,NA,187,175,NA,18,6,DFW,LAX,1235
1987,11,25,3,1535,1520,1640,1615,DL,179,NA,185,175,NA,25,15,DFW,LAX,1235
1987,11,26,4,1520,1520,1615,1615,DL,179,NA,175,175,NA,0,0,DFW,LAX,1235
1987,11,27,5,1520,1520,1625,1615,DL,179,NA,185,175,NA,10,0,DFW,LAX,1235
1987,11,28,6,1558,1520,1708,1615,DL,179,NA,190,175,NA,53,38,DFW,LAX,1235
1987,11,29,7,1544,1520,1647,1615,DL,179,NA,183,175,NA,32,24,DFW,LAX,1235
1987,11,30,1,1554,1520,1644,1615,DL,179,NA,170,175,NA,29,34,DFW,LAX,1235
1987,11,1,7,1256,1250,1413,1415,DL,179,NA,137,145,NA,-2,6,MCO,DFW,984
1987,11,2,1,1250,1250,1408,1415,DL,179,NA,138,145,NA,-7,0,MCO,DFW,984
1987,11,3,2,1255,1250,1406,1415,DL,179,NA,131,145,NA,-9,5,MCO,DFW,984
1987,11,4,3,1257,1250,1417,1415,DL,179,NA,140,145,NA,2,7,MCO,DFW,984
1987,11,6,5,1257,1250,1428,1415,DL,179,NA,151,145,NA,13,7,MCO,DFW,984
1987,11,7,6,1250,1250,1410,1415,DL,179,NA,140,145,NA,-5,0,MCO,DFW,984
1987,11,8,7,1255,1250,1555,1415,DL,179,NA,240,145,NA,100,5,MCO,DFW,984
1987,11,9,1,1254,1250,1424,1415,DL,179,NA,150,145,NA,9,4,MCO,DFW,984
1987,11,10,2,1256,1250,1433,1415,DL,179,NA,157,145,NA,18,6,MCO,DFW,984
1987,11,11,3,1305,1250,1435,1415,DL,179,NA,150,145,NA,20,15,MCO,DFW,984
1987,11,12,4,1253,1250,1419,1415,DL,179,NA,146,145,NA,4,3,MCO,DFW,984
1987,11,13,5,1250,1250,1419,1415,DL,179,NA,149,145,NA,4,0,MCO,DFW,984
1987,11,14,6,1250,1250,1421,1415,DL,179,NA,151,145,NA,6,0,MCO,DFW,984
1987,11,15,7,1255,1250,1524,1415,DL,179,NA,209,145,NA,69,5,MCO,DFW,984
1987,11,16,1,1302,1250,1436,1415,DL,179,NA,154,145,NA,21,12,MCO,DFW,984
1987,11,17,2,1250,1250,1422,1415,DL,179,NA,152,145,NA,7,0,MCO,DFW,984
1987,11,18,3,1250,1250,1424,1415,DL,179,NA,154,145,NA,9,0,MCO,DFW,984
1987,11,19,4,1258,1250,1430,1415,DL,179,NA,152,145,NA,15,8,MCO,DFW,984
1987,11,20,5,1420,1250,1550,1415,DL,179,NA,150,145,NA,95,90,MCO,DFW,984
1987,11,21,6,1256,1250,1415,1415,DL,179,NA,139,145,NA,0,6,MCO,DFW,984
1987,11,22,7,1259,1250,1427,1415,DL,179,NA,148,145,NA,12,9,MCO,DFW,984
1987,11,23,1,1250,1250,1425,1415,DL,179,NA,155,145,NA,10,0,MCO,DFW,984
1987,11,24,2,1250,1250,1422,1415,DL,179,NA,152,145,NA,7,0,MCO,DFW,984
1987,11,25,3,1250,1250,1411,1415,DL,179,NA,141,145,NA,-4,0,MCO,DFW,984
1987,11,26,4,1255,1250,1422,1415,DL,179,NA,147,145,NA,7,5,MCO,DFW,984
1987,11,27,5,1250,1250,1425,1415,DL,179,NA,155,145,NA,10,0,MCO,DFW,984
1987,11,28,6,1253,1250,1423,1415,DL,179,NA,150,145,NA,8,3,MCO,DFW,984
1987,11,29,7,1250,1250,1428,1415,DL,179,NA,158,145,NA,13,0,MCO,DFW,984
1987,11,30,1,1255,1250,1437,1415,DL,179,NA,162,145,NA,22,5,MCO,DFW,984
1987,11,1,7,2028,2012,2348,2325,DL,180,NA,140,133,NA,23,16,DFW,MCO,984
1987,11,2,1,2012,2012,2339,2325,DL,180,NA,147,133,NA,14,0,DFW,MCO,984
1987,11,3,2,2025,2012,2346,2325,DL,180,NA,141,133,NA,21,13,DFW,MCO,984
1987,11,4,3,2012,2012,2332,2325,DL,180,NA,140,133,NA,7,0,DFW,MCO,984
1987,11,5,4,2025,2012,2344,2325,DL,180,NA,139,133,NA,19,13,DFW,MCO,984
1987,11,6,5,2012,2012,2328,2325,DL,180,NA,136,133,NA,3,0,DFW,MCO,984
1987,11,8,7,2023,2012,2343,2325,DL,180,NA,140,133,NA,18,11,DFW,MCO,984
1987,11,9,1,2026,2012,2350,2325,DL,180,NA,144,133,NA,25,14,DFW,MCO,984
1987,11,10,2,2012,2012,2312,2325,DL,180,NA,120,133,NA,-13,0,DFW,MCO,984
1987,11,11,3,2020,2012,2332,2325,DL,180,NA,132,133,NA,7,8,DFW,MCO,984
1987,11,13,5,2044,2012,2351,2325,DL,180,NA,127,133,NA,26,32,DFW,MCO,984
1987,11,14,6,2011,2012,2329,2325,DL,180,NA,138,133,NA,4,-1,DFW,MCO,984
1987,11,15,7,1,2012,401,2325,DL,180,NA,180,133,NA,276,229,DFW,MCO,984
1987,11,17,2,2146,2012,46,2325,DL,180,NA,120,133,NA,81,94,DFW,MCO,984
1987,11,18,3,2038,2012,3,2325,DL,180,NA,145,133,NA,38,26,DFW,MCO,984
1987,11,19,4,2025,2012,2350,2325,DL,180,NA,145,133,NA,25,13,DFW,MCO,984
1987,11,21,6,2012,2012,2329,2325,DL,180,NA,137,133,NA,4,0,DFW,MCO,984
1987,11,22,7,2012,2012,2333,2325,DL,180,NA,141,133,NA,8,0,DFW,MCO,984
1987,11,23,1,2012,2012,2320,2325,DL,180,NA,128,133,NA,-5,0,DFW,MCO,984
1987,11,24,2,2026,2012,2347,2325,DL,180,NA,141,133,NA,22,14,DFW,MCO,984
1987,11,25,3,2027,2012,2356,2325,DL,180,NA,149,133,NA,31,15,DFW,MCO,984
1987,11,26,4,2012,2012,2326,2325,DL,180,NA,134,133,NA,1,0,DFW,MCO,984
1987,11,27,5,2011,2012,2323,2325,DL,180,NA,132,133,NA,-2,-1,DFW,MCO,984
1987,11,28,6,2012,2012,2331,2325,DL,180,NA,139,133,NA,6,0,DFW,MCO,984
1987,11,30,1,2137,2012,35,2325,DL,180,NA,118,133,NA,70,85,DFW,MCO,984
1987,11,1,7,1448,1415,1957,1917,DL,180,NA,189,182,NA,40,33,SFO,DFW,1464
1987,11,2,1,1415,1415,1941,1917,DL,180,NA,206,182,NA,24,0,SFO,DFW,1464
1987,11,3,2,1420,1415,1938,1917,DL,180,NA,198,182,NA,21,5,SFO,DFW,1464
1987,11,4,3,1415,1415,1936,1917,DL,180,NA,201,182,NA,19,0,SFO,DFW,1464
1987,11,5,4,1415,1415,1935,1917,DL,180,NA,200,182,NA,18,0,SFO,DFW,1464
1987,11,6,5,1415,1415,1916,1917,DL,180,NA,181,182,NA,-1,0,SFO,DFW,1464
1987,11,8,7,1430,1415,1949,1917,DL,180,NA,199,182,NA,32,15,SFO,DFW,1464
1987,11,9,1,1426,1415,1951,1917,DL,180,NA,205,182,NA,34,11,SFO,DFW,1464
1987,11,10,2,1415,1415,1924,1917,DL,180,NA,189,182,NA,7,0,SFO,DFW,1464
1987,11,12,4,1415,1415,1936,1917,DL,180,NA,201,182,NA,19,0,SFO,DFW,1464
1987,11,13,5,1503,1415,1949,1917,DL,180,NA,166,182,NA,32,48,SFO,DFW,1464
1987,11,14,6,1415,1415,1921,1917,DL,180,NA,186,182,NA,4,0,SFO,DFW,1464
1987,11,15,7,NA,1415,NA,1917,DL,180,NA,NA,182,NA,NA,NA,SFO,DFW,1464
1987,11,17,2,1600,1415,2059,1917,DL,180,NA,179,182,NA,102,105,SFO,DFW,1464
1987,11,18,3,1415,1415,2000,1917,DL,180,NA,225,182,NA,43,0,SFO,DFW,1464
1987,11,19,4,1435,1415,1940,1917,DL,180,NA,185,182,NA,23,20,SFO,DFW,1464
1987,11,20,5,1436,1415,1955,1917,DL,180,NA,199,182,NA,38,21,SFO,DFW,1464
1987,11,21,6,1423,1415,1922,1917,DL,180,NA,179,182,NA,5,8,SFO,DFW,1464
1987,11,22,7,1415,1415,1916,1917,DL,180,NA,181,182,NA,-1,0,SFO,DFW,1464
1987,11,23,1,1415,1415,1924,1917,DL,180,NA,189,182,NA,7,0,SFO,DFW,1464
1987,11,24,2,1423,1415,1942,1917,DL,180,NA,199,182,NA,25,8,SFO,DFW,1464
1987,11,25,3,1420,1415,1929,1917,DL,180,NA,189,182,NA,12,5,SFO,DFW,1464
1987,11,26,4,1415,1415,1921,1917,DL,180,NA,186,182,NA,4,0,SFO,DFW,1464
1987,11,27,5,1415,1415,1914,1917,DL,180,NA,179,182,NA,-3,0,SFO,DFW,1464
1987,11,28,6,1415,1415,1920,1917,DL,180,NA,185,182,NA,3,0,SFO,DFW,1464
1987,11,30,1,1536,1415,2047,1917,DL,180,NA,191,182,NA,90,81,SFO,DFW,1464
1987,11,1,7,1717,1652,1921,1905,DL,182,NA,124,133,NA,16,25,ATL,BDL,859
1987,11,2,1,1701,1652,1925,1905,DL,182,NA,144,133,NA,20,9,ATL,BDL,859
1987,11,3,2,1658,1652,1902,1905,DL,182,NA,124,133,NA,-3,6,ATL,BDL,859
1987,11,4,3,1701,1652,1905,1905,DL,182,NA,124,133,NA,0,9,ATL,BDL,859
1987,11,5,4,1722,1652,1923,1905,DL,182,NA,121,133,NA,18,30,ATL,BDL,859
1987,11,6,5,1701,1652,1902,1905,DL,182,NA,121,133,NA,-3,9,ATL,BDL,859
1987,11,7,6,1705,1652,1903,1905,DL,182,NA,118,133,NA,-2,13,ATL,BDL,859
1987,11,8,7,1752,1652,2004,1905,DL,182,NA,132,133,NA,59,60,ATL,BDL,859
1987,11,9,1,1658,1652,1856,1905,DL,182,NA,118,133,NA,-9,6,ATL,BDL,859
1987,11,10,2,1700,1652,1923,1905,DL,182,NA,143,133,NA,18,8,ATL,BDL,859
1987,11,11,3,1710,1652,1923,1905,DL,182,NA,133,133,NA,18,18,ATL,BDL,859
1987,11,12,4,1710,1652,1940,1905,DL,182,NA,150,133,NA,35,18,ATL,BDL,859
1987,11,13,5,1701,1652,1903,1905,DL,182,NA,122,133,NA,-2,9,ATL,BDL,859
1987,11,14,6,1706,1652,1922,1905,DL,182,NA,136,133,NA,17,14,ATL,BDL,859
1987,11,15,7,1733,1652,1933,1905,DL,182,NA,120,133,NA,28,41,ATL,BDL,859
1987,11,17,2,1712,1652,1922,1905,DL,182,NA,130,133,NA,17,20,ATL,BDL,859
1987,11,19,4,1734,1652,1934,1905,DL,182,NA,120,133,NA,29,42,ATL,BDL,859
1987,11,20,5,1702,1652,1908,1905,DL,182,NA,126,133,NA,3,10,ATL,BDL,859
1987,11,21,6,1714,1652,1939,1905,DL,182,NA,145,133,NA,34,22,ATL,BDL,859
1987,11,22,7,1658,1652,1903,1905,DL,182,NA,125,133,NA,-2,6,ATL,BDL,859
1987,11,23,1,1701,1652,1906,1905,DL,182,NA,125,133,NA,1,9,ATL,BDL,859
1987,11,24,2,1701,1652,1901,1905,DL,182,NA,120,133,NA,-4,9,ATL,BDL,859
1987,11,25,3,1707,1652,1934,1905,DL,182,NA,147,133,NA,29,15,ATL,BDL,859
1987,11,27,5,1658,1652,1904,1905,DL,182,NA,126,133,NA,-1,6,ATL,BDL,859
1987,11,28,6,1714,1652,1923,1905,DL,182,NA,129,133,NA,18,22,ATL,BDL,859
1987,11,29,7,1700,1652,1902,1905,DL,182,NA,122,133,NA,-3,8,ATL,BDL,859
1987,11,30,1,1719,1652,1926,1905,DL,182,NA,127,133,NA,21,27,ATL,BDL,859
1987,11,1,7,1320,1303,1618,1556,DL,182,NA,118,113,NA,22,17,DFW,ATL,732
1987,11,2,1,1312,1303,1618,1556,DL,182,NA,126,113,NA,22,9,DFW,ATL,732
1987,11,3,2,1308,1303,1610,1556,DL,182,NA,122,113,NA,14,5,DFW,ATL,732
1987,11,4,3,1310,1303,1614,1556,DL,182,NA,124,113,NA,18,7,DFW,ATL,732
1987,11,5,4,1323,1303,1622,1556,DL,182,NA,119,113,NA,26,20,DFW,ATL,732
1987,11,6,5,1315,1303,1614,1556,DL,182,NA,119,113,NA,18,12,DFW,ATL,732
1987,11,7,6,1311,1303,1613,1556,DL,182,NA,122,113,NA,17,8,DFW,ATL,732
1987,11,8,7,1319,1303,1710,1556,DL,182,NA,171,113,NA,74,16,DFW,ATL,732
1987,11,9,1,1311,1303,1603,1556,DL,182,NA,112,113,NA,7,8,DFW,ATL,732
1987,11,10,2,1318,1303,1615,1556,DL,182,NA,117,113,NA,19,15,DFW,ATL,732
1987,11,11,3,1314,1303,1604,1556,DL,182,NA,110,113,NA,8,11,DFW,ATL,732
1987,11,12,4,NA,1303,NA,1556,DL,182,NA,NA,113,NA,NA,NA,DFW,ATL,732
1987,11,13,5,1303,1303,1556,1556,DL,182,NA,113,113,NA,0,0,DFW,ATL,732
1987,11,14,6,1314,1303,1614,1556,DL,182,NA,120,113,NA,18,11,DFW,ATL,732
1987,11,15,7,1340,1303,1645,1556,DL,182,NA,125,113,NA,49,37,DFW,ATL,732
1987,11,16,1,1309,1303,1612,1556,DL,182,NA,123,113,NA,16,6,DFW,ATL,732
1987,11,17,2,1316,1303,1616,1556,DL,182,NA,120,113,NA,20,13,DFW,ATL,732
1987,11,18,3,1317,1303,1615,1556,DL,182,NA,118,113,NA,19,14,DFW,ATL,732
1987,11,19,4,1324,1303,1644,1556,DL,182,NA,140,113,NA,48,21,DFW,ATL,732
1987,11,20,5,1309,1303,1603,1556,DL,182,NA,114,113,NA,7,6,DFW,ATL,732
1987,11,21,6,1313,1303,1622,1556,DL,182,NA,129,113,NA,26,10,DFW,ATL,732
1987,11,22,7,1303,1303,1602,1556,DL,182,NA,119,113,NA,6,0,DFW,ATL,732
1987,11,23,1,1308,1303,1558,1556,DL,182,NA,110,113,NA,2,5,DFW,ATL,732
1987,11,24,2,1310,1303,1602,1556,DL,182,NA,112,113,NA,6,7,DFW,ATL,732
1987,11,25,3,1315,1303,1608,1556,DL,182,NA,113,113,NA,12,12,DFW,ATL,732
1987,11,26,4,1309,1303,1619,1556,DL,182,NA,130,113,NA,23,6,DFW,ATL,732
1987,11,27,5,1303,1303,1614,1556,DL,182,NA,131,113,NA,18,0,DFW,ATL,732
1987,11,28,6,1315,1303,1614,1556,DL,182,NA,119,113,NA,18,12,DFW,ATL,732
1987,11,29,7,1303,1303,1602,1556,DL,182,NA,119,113,NA,6,0,DFW,ATL,732
1987,11,30,1,1314,1303,1609,1556,DL,182,NA,115,113,NA,13,11,DFW,ATL,732
1987,11,1,7,751,745,1221,1210,DL,182,NA,150,145,NA,11,6,LAS,DFW,1055
1987,11,2,1,745,745,1221,1210,DL,182,NA,156,145,NA,11,0,LAS,DFW,1055
1987,11,3,2,745,745,1215,1210,DL,182,NA,150,145,NA,5,0,LAS,DFW,1055
1987,11,4,3,745,745,1220,1210,DL,182,NA,155,145,NA,10,0,LAS,DFW,1055
1987,11,5,4,752,745,1226,1210,DL,182,NA,154,145,NA,16,7,LAS,DFW,1055
1987,11,6,5,745,745,1222,1210,DL,182,NA,157,145,NA,12,0,LAS,DFW,1055
1987,11,7,6,753,745,1221,1210,DL,182,NA,148,145,NA,11,8,LAS,DFW,1055
1987,11,8,7,745,745,1231,1210,DL,182,NA,166,145,NA,21,0,LAS,DFW,1055
1987,11,9,1,745,745,1230,1210,DL,182,NA,165,145,NA,20,0,LAS,DFW,1055
1987,11,10,2,745,745,1230,1210,DL,182,NA,165,145,NA,20,0,LAS,DFW,1055
1987,11,11,3,745,745,1224,1210,DL,182,NA,159,145,NA,14,0,LAS,DFW,1055
1987,11,12,4,750,745,1229,1210,DL,182,NA,159,145,NA,19,5,LAS,DFW,1055
1987,11,13,5,745,745,1216,1210,DL,182,NA,151,145,NA,6,0,LAS,DFW,1055
1987,11,14,6,755,745,1222,1210,DL,182,NA,147,145,NA,12,10,LAS,DFW,1055
1987,11,15,7,800,745,1236,1210,DL,182,NA,156,145,NA,26,15,LAS,DFW,1055
